"","item","style","condition","question","subresp","RT","participant"
"1859","20","Direct","LIE","Which floor of the building is your house on?",0.364814814814815,1.31514525273815,"024"
"1860","9","Direct","LIE","What is your favourite drink?",0.428703703703704,2.34926799405366,"024"
"1861","6","Indirect","TRUTH","Were you in the Drama CCA during secondary school?",0.558333333333333,3.93322379002348,"024"
"1862","14","Direct","TRUTH","What is your favourite flavour?(E.g. chocolate, vanilla, milktea; it can be a complicated flavour)",0.562037037037037,0.915194078814238,"024"
"1863","2","Indirect","TRUTH","Are you from CHIJ Secondary Toa Payoh?",0.562037037037037,1.29904324002564,"024"
"1864","27","Direct","LIE","How frequently do you drink alcohol?",0.567592592592593,1.78197882184759,"024"
"1865","23","Indirect","LIE","Are you studying Linguistics and Multilingual studies course in NTU?",0.372222222222222,4.4169594515115,"024"
"1866","6","Direct","LIE","What CCA (Co-curricular Activity) did you join in secondary school?",0.428703703703704,4.2999915308319,"024"
"1867","12","Indirect","LIE","Was your favourite subject Literature back in secondary school?",0.356481481481482,3.21731477230787,"024"
"1868","18","Indirect","TRUTH","Was the last country you visited Malaysia?",0.475925925925926,3.00006736861542,"024"
"1869","15","Direct","TRUTH","Which polytechnic or junior college are you from?",0.635185185185185,2.43244520388544,"024"
"1870","29","Direct","LIE","What brand of handphone do you use?",0.29537037037037,1.8492259690538,"024"
"1871","3","Indirect","TRUTH","Is Sam your closest friend back in secondary school?",0.511111111111111,0.931973624974489,"024"
"1872","19","Direct","TRUTH","Which MRT station is closest to your house?",0.626851851851852,1.43164448207244,"024"
"1873","21","Indirect","TRUTH","Are you from Nanyang Business School in NTU?",0.349074074074074,1.13188007893041,"024"
"1874","27","Direct","TRUTH","How frequently do you drink alcohol?",0.613888888888889,2.81708129215986,"024"
"1875","15","Direct","LIE","Which polytechnic or junior college are you from?",0.324074074074074,2.96805774932727,"024"
"1876","9","Indirect","TRUTH","Is your favourite drink Coffee?",0.590740740740741,2.55247582122684,"024"
"1877","1","Indirect","TRUTH","Are you from Yishun Primary School?",0.590740740740741,2.23356980737299,"024"
"1878","22","Direct","TRUTH","Which year in NTU are you currently in? (Eg. 1, 2, 3, 4)",0.64537037037037,1.76460867933929,"024"
"1879","1","Direct","LIE","Which primary school are you from?",0.283333333333333,2.85059001902118,"024"
"1880","16","Indirect","LIE","Do you have 1 sibling?",0.491666666666667,1.53235255647451,"024"
"1881","27","Indirect","TRUTH","Do you drink alcohol socially?",0.878703703703704,2.68259277287871,"024"
"1882","16","Direct","TRUTH","How many siblings do you have? (Eg. 0, 1, 2, 3)",0.925,0.999034706968814,"024"
"1883","1","Direct","TRUTH","Which primary school are you from?",0.924074074074074,0.798083400819451,"024"
"1884","15","Indirect","LIE","Are you from Temasek Polytechnic?",0.0796296296296296,2.30048845289275,"024"
"1885","20","Indirect","LIE","Is your house on the 12th floor of the building?",0.0796296296296296,0.832515395246446,"024"
"1886","21","Indirect","LIE","Are you from School of Humanities in NTU?",0.0564814814814815,1.2493439600803,"024"
"1887","2","Indirect","LIE","Are you from Pasir Ris Secondary School?",0.0564814814814815,0.599168866407126,"024"
"1888","5","Indirect","TRUTH","Is your favourite country Australia?",0.786111111111111,1.54979552095756,"024"
"1889","12","Indirect","TRUTH","Was your favourite subject Physics back in secondary school?",0.830555555555555,0.932113815099001,"024"
"1890","14","Direct","LIE","What is your favourite flavour?(E.g. chocolate, vanilla, milktea; it can be a complicated flavour)",0.0916666666666667,2.76783979684114,"024"
"1891","18","Direct","TRUTH","What was the last country you visited?",0.80462962962963,1.09935268573463,"024"
"1892","9","Direct","TRUTH","What is your favourite drink?",0.850925925925926,2.71641716826707,"024"
"1893","19","Indirect","TRUTH","Is the Toa Payoh station the closest MRT to your house?",0.9,4.31620582425967,"024"
"1894","2","Direct","TRUTH","Which secondary school did you attend?",0.9,2.23343667434528,"024"
"1895","19","Indirect","LIE","Is the Woodlands station the closest MRT to your house?",0.173148148148148,0.715169569477439,"024"
"1896","15","Indirect","TRUTH","Are you from St Andrew's Junior College?",0.861111111111111,3.66762511571869,"024"
"1897","21","Direct","TRUTH","Which school in NTU are you from? (Eg. NBS, SSS, SOH)",0.861111111111111,1.64842126937583,"024"
"1898","18","Indirect","LIE","Was the last country you visited Japan?",0.0805555555555555,3.65204216120765,"024"
"1899","28","Direct","TRUTH","What religion do you practice?",0.875,1.84874669089913,"024"
"1900","28","Direct","LIE","What religion do you practice?",0.0962962962962963,1.0829086988233,"024"
"1901","3","Direct","TRUTH","Who is your closest friend back in secondary school?",0.822222222222222,1.04900538548827,"024"
"1902","20","Indirect","TRUTH","Is your house on the 8th floor of the building?",0.869444444444444,2.33331547537819,"024"
"1903","14","Indirect","TRUTH","Is your favourite flavour Chocolate?",0.869444444444444,0.682730397209525,"024"
"1904","3","Direct","LIE","Who is your closest friend back in secondary school?",0.0203703703703704,0.982543240766972,"024"
"1905","16","Direct","LIE","How many siblings do you have? (Eg. 0, 1, 2, 3)",0.0203703703703704,1.59876241022721,"024"
"1906","1","Indirect","LIE","Are you from CHIJ Primary Toa Payoh?",0.0851851851851852,1.11722135497257,"024"
"1907","9","Indirect","LIE","Is your favourite drink Green Tea?",0.0851851851851852,0.415888935793191,"024"
"1908","27","Indirect","LIE","Do you not drink alcohol at all? ",0.0851851851851852,0.49967438634485,"024"
"1909","12","Direct","LIE","What was your favourite subject back in secondary school?",0.107407407407407,0.581869941670448,"024"
"1910","22","Indirect","TRUTH","Are you in your 3rd year in NTU?",0.759259259259259,1.31519241072237,"024"
"1911","5","Direct","LIE","What is your favourite country you visited? ",0,1.03165705734864,"024"
"1912","6","Direct","TRUTH","What CCA (Co-curricular Activity) did you join in secondary school?",0.857407407407407,1.06577338278294,"024"
"1913","29","Indirect","LIE","Do you use a Apple phone?",0.111111111111111,0.949125301092863,"024"
"1914","26","Direct","LIE","How often do you smoke?",0.0518518518518519,1.65049653733149,"024"
"1915","6","Indirect","LIE","Were you in the Netball CCA during secondary school?",0.0518518518518519,1.74891600990668,"024"
"1916","23","Direct","LIE","What course are you studying?",0.0518518518518519,0.649209479801357,"024"
"1917","22","Indirect","LIE","Are you in your 1st year in NTU?",0.0518518518518519,0.482395350933075,"024"
"1918","29","Indirect","TRUTH","Do you use a Samsung phone?",0.887962962962963,2.9660280351527,"024"
"1919","26","Direct","TRUTH","How often do you smoke?",0.887037037037037,1.43180327909067,"024"
"1920","23","Direct","TRUTH","What course are you studying?",0.887037037037037,1.48186699068174,"024"
"1921","19","Direct","LIE","Which MRT station is closest to your house?",0.352777777777778,13.4984277496114,"025"
"1922","29","Indirect","LIE","Do you use a Samsung phone?",0.0398148148148148,5.26589958649129,"025"
"1923","23","Direct","LIE","What course are you studying?",0.933333333333333,2.76600096002221,"025"
"1924","12","Direct","LIE","What was your favourite subject back in secondary school?",0.682407407407407,8.25131336320192,"025"
"1925","12","Direct","TRUTH","What was your favourite subject back in secondary school?",0.662962962962963,3.36840896308422,"025"
"1926","2","Indirect","LIE","Are you from Methodist Girls' Secondary School?",0.189814814814815,3.50149172917008,"025"
"1927","21","Direct","LIE","Which school in NTU are you from? (Eg. NBS, SSS, SOH)",0.812962962962963,7.03304420504719,"025"
"1928","14","Direct","LIE","What is your favourite flavour?(E.g. chocolate, vanilla, milktea; it can be a complicated flavour)",0.577777777777778,3.00070191454142,"025"
"1929","16","Direct","TRUTH","How many siblings do you have? (Eg. 0, 1, 2, 3)",0.997222222222222,3.03280360344797,"025"
"1930","19","Direct","TRUTH","Which MRT station is closest to your house?",0.992592592592593,1.53189958399162,"025"
"1931","10","Direct","TRUTH","What food do you hate the most?",0.918518518518519,2.78248697239906,"025"
"1932","13","Indirect","LIE","Is your dream job a Singer when you were growing up?",0.00370370370370371,2.93555602012202,"025"
"1933","28","Direct","TRUTH","What religion do you practice?",0.994444444444444,1.76554702501744,"025"
"1934","22","Direct","TRUTH","Which year in NTU are you currently in? (Eg. 1, 2, 3, 4)",1,3.26659027300775,"025"
"1935","20","Indirect","LIE","Is your house on the 14th floor of the building?",0.0787037037037037,3.36801598127931,"025"
"1936","3","Indirect","LIE","Is Kaitlyn your closest friend back in secondary school?",0.72962962962963,3.94989233883098,"025"
"1937","15","Indirect","TRUTH","Are you from Singapore Polytechnic?",0.84537037037037,1.9492311659269,"025"
"1938","21","Indirect","TRUTH","Are you from School of Humanities in NTU?",0.996296296296296,2.46821975428611,"025"
"1939","5","Indirect","TRUTH","Is your favourite country Australia?",0.90462962962963,1.24836006062105,"025"
"1940","13","Indirect","TRUTH","Is your dream job a Teacher when you were growing up?",0.887962962962963,2.2332464386709,"025"
"1941","1","Direct","LIE","Which primary school are you from?",0.967592592592593,2.04970954591408,"025"
"1942","10","Indirect","LIE","Do you hate eating Brussel Sprouts the most?",0.967592592592593,1.86413299432024,"025"
"1943","6","Direct","LIE","What CCA (Co-curricular Activity) did you join in secondary school?",0.967592592592593,1.68137661227956,"025"
"1944","15","Direct","LIE","Which polytechnic or junior college are you from?",0.967592592592593,1.76536288484931,"025"
"1945","2","Indirect","TRUTH","Are you from Yishun Secondary School?",0.868518518518518,2.96721371961758,"025"
"1946","5","Direct","LIE","What is your favourite country you visited? ",0.974074074074074,5.53328480711207,"025"
"1947","24","Direct","LIE","How old is your mum? (Eg. 45, 52)",0.974074074074074,1.49981201021001,"025"
"1948","20","Indirect","TRUTH","Is your house on the 8th floor of the building?",0.974074074074074,1.3816513470374,"025"
"1949","27","Indirect","LIE","Do you drink alcohol rarely?",0.0675925925925926,2.35022109700367,"025"
"1950","6","Indirect","TRUTH","Were you in the Hockey CCA during secondary school?",0.942592592592593,2.90085583552718,"025"
"1951","27","Indirect","TRUTH","Do you drink alcohol frequently?",0.987037037037037,2.30102932546288,"025"
"1952","24","Indirect","TRUTH","Is your mum 54 years old this year?",0.987037037037037,0.998415879905224,"025"
"1953","28","Direct","LIE","What religion do you practice?",0.987037037037037,3.08442673319951,"025"
"1954","22","Direct","LIE","Which year in NTU are you currently in? (Eg. 1, 2, 3, 4)",0.466666666666667,2.75060118315741,"025"
"1955","16","Direct","LIE","How many siblings do you have? (Eg. 0, 1, 2, 3)",0.573148148148148,2.54969318490475,"025"
"1956","14","Indirect","TRUTH","Is your favourite flavour Vanilla?",0.619444444444444,5.66621230449528,"025"
"1957","3","Indirect","TRUTH","Is Amanda your closest friend back in secondary school?",0.237962962962963,3.16668580798432,"025"
"1958","23","Direct","TRUTH","What course are you studying?",0.941666666666667,1.88230257527903,"025"
"1959","29","Indirect","TRUTH","Do you use a Apple phone?",0.941666666666667,1.53266950882971,"025"
"1960","1","Indirect","TRUTH","Are you from Raffles Girls' Primary School?",0.941666666666667,0.731783261056989,"025"
"1961","14","Indirect","LIE","Is your favourite flavour Coffee?",0.932407407407407,2.96697472175583,"025"
"1962","22","Indirect","TRUTH","Are you in your 1st year in NTU?",0.932407407407407,0.798669826705009,"025"
"1963","24","Direct","TRUTH","How old is your mum? (Eg. 45, 52)",0.998148148148148,1.38164589367807,"025"
"1964","1","Direct","TRUTH","Which primary school are you from?",0.99537037037037,1.73268503556028,"025"
"1965","20","Direct","TRUTH","Which floor of the building is your house on?",0.973148148148148,2.68323630141094,"025"
"1966","12","Indirect","TRUTH","Was your favourite subject Math back in secondary school?",0.853703703703704,2.51810221280903,"025"
"1967","15","Indirect","LIE","Are you from Anglo Chinese Junior College?",0.410185185185185,4.06600853055716,"025"
"1968","13","Direct","TRUTH","What is your dream job growing up?",0.792592592592593,0.632269211579114,"025"
"1969","13","Direct","LIE","What is your dream job growing up?",0.735185185185185,2.3007399616763,"025"
"1970","6","Direct","TRUTH","What CCA (Co-curricular Activity) did you join in secondary school?",0.865740740740741,1.81407858617604,"025"
"1971","5","Indirect","LIE","Is your favourite country United Kingdom?",0.974074074074074,1.58378416672349,"025"
"1972","28","Indirect","LIE","Is your religion Taoism?",0,4.95104626379907,"025"
"1973","29","Direct","LIE","What brand of handphone do you use?",0.714814814814815,3.28249338828027,"025"
"1974","28","Indirect","TRUTH","Is your religion Christianity?",0.996296296296296,1.41676055453718,"025"
"1975","27","Direct","LIE","How frequently do you drink alcohol?",0.702777777777778,1.09859848069027,"025"
"1976","3","Direct","TRUTH","Who is your closest friend back in secondary school?",0.773148148148148,0.732159882318228,"025"
"1977","3","Direct","LIE","Who is your closest friend back in secondary school?",0.509259259259259,1.98116058437154,"025"
"1978","23","Indirect","TRUTH","Are you studying Linguistics and Multilingual Studies course in NTU?",0.847222222222222,1.09893692657351,"025"
"1979","14","Direct","TRUTH","What is your favourite flavour?(E.g. chocolate, vanilla, milktea; it can be a complicated flavour)",0.993518518518518,2.13353573763743,"025"
"1980","20","Direct","LIE","Which floor of the building is your house on?",0.414814814814815,3.45237823296338,"025"
"1981","6","Indirect","LIE","Were you in the Choir CCA during secondary school?",0.22037037037037,1.59837071131915,"025"
"1982","29","Direct","TRUTH","What brand of handphone do you use?",0.132407407407407,1.83179070381448,"025"
"1983","16","Indirect","TRUTH","Do you have 0 siblings?",0.836111111111111,0.831500056665391,"025"
"1984","19","Indirect","TRUTH","Is the Queenstown station the closest MRT to your house?",1,1.2151734190993,"025"
"1985","2","Direct","LIE","Which secondary school did you attend?",0.637962962962963,5.28285461151972,"025"
"1986","2","Direct","TRUTH","Which secondary school did you attend?",0.712037037037037,4.31680700695142,"025"
"1987","21","Indirect","LIE","Are you from Nanyang Business School in NTU?",0.918518518518519,2.09990703174844,"025"
"1988","22","Indirect","LIE","Are you in your 2nd year in NTU?",0.918518518518519,1.48169921105728,"025"
"1989","24","Indirect","LIE","Is your mum 46 years old this year?",0.306481481481481,2.58362697437406,"025"
"1990","10","Indirect","TRUTH","Do you hate eating Sushi the most?",0.800925925925926,2.88275201851502,"025"
"1991","19","Indirect","LIE","Is the Hillview station the closest MRT to your house?",0.97962962962963,1.41428075544536,"025"
"1992","23","Indirect","LIE","Are you studying Sociology course in NTU?",0.875,0.965832346118987,"025"
"1993","10","Direct","LIE","What food do you hate the most?",0.687962962962963,0.648944176733494,"025"
"1994","12","Indirect","LIE","Was your favourite subject Chemistry back in secondary school?",0.944444444444444,1.29829256376252,"025"
"1995","15","Direct","TRUTH","Which polytechnic or junior college are you from?",0.992592592592593,0.798926468007267,"025"
"1996","21","Direct","TRUTH","Which school in NTU are you from? (Eg. NBS, SSS, SOH)",0.992592592592593,2.16651449957862,"025"
"1997","1","Indirect","LIE","Are you from Punggol Primary School?",0.674074074074074,2.36697016702965,"025"
"1998","16","Indirect","LIE","Do you have 2 siblings?",0.299074074074074,4.2988719320856,"025"
"1999","27","Direct","TRUTH","How frequently do you drink alcohol?",0.748148148148148,1.83128704456612,"025"
"2000","5","Direct","TRUTH","What is your favourite country you visited? ",0.0925925925925926,2.31731900665909,"025"
"2001","29","Indirect","TRUTH","Do you use a Huawei phone?",1,5.73294616816565,"026"
"2002","23","Direct","LIE","What course are you studying?",0.574074074074074,4.16680514626205,"026"
"2003","10","Indirect","LIE","Do you hate eating Prawns the most?",0,3.38537457492203,"026"
"2004","22","Direct","LIE","Which year in NTU are you currently in? (Eg. 1, 2, 3, 4)",0.999074074074074,3.51663614762947,"026"
"2005","29","Direct","LIE","What brand of handphone do you use?",0,3.5843802173622,"026"
"2006","16","Direct","LIE","How many siblings do you have? (Eg. 0, 1, 2, 3)",1,3.85067984368652,"026"
"2007","24","Direct","TRUTH","How old is your mum? (Eg. 45, 52)",1,1.76567277917638,"026"
"2008","14","Indirect","LIE","Is your favourite flavour Strawberry?",0.328703703703704,2.93373899813741,"026"
"2009","19","Direct","TRUTH","Which MRT station is closest to your house?",0.812962962962963,2.51720653334633,"026"
"2010","10","Indirect","TRUTH","Do you hate eating Bitter Gourd the most?",0.811111111111111,2.71687623579055,"026"
"2011","26","Direct","TRUTH","How often do you smoke?",0.82037037037037,3.56687694136053,"026"
"2012","9","Direct","LIE","What is your favourite drink?",0.530555555555556,6.08366354554892,"026"
"2013","16","Direct","TRUTH","How many siblings do you have? (Eg. 0, 1, 2, 3)",0.275,3.45015732152387,"026"
"2014","13","Direct","TRUTH","What is your dream job growing up?",0.494444444444444,2.91778519609943,"026"
"2015","3","Direct","TRUTH","Who is your closest friend back in secondary school?",0.815740740740741,2.25053156865761,"026"
"2016","9","Indirect","TRUTH","Is your favourite drink Orange Juice?",0.628703703703704,1.86589965038002,"026"
"2017","27","Indirect","TRUTH","Do you drink alcohol socially?",0.589814814814815,1.89991941442713,"026"
"2018","20","Direct","TRUTH","Which floor of the building is your house on?",0.49537037037037,2.80105627281591,"026"
"2019","14","Direct","TRUTH","What is your favourite flavour?(E.g. chocolate, vanilla, milktea; it can be a complicated flavour)",0.503703703703704,1.94954972248524,"026"
"2020","21","Indirect","LIE","Are you from School Of Computer Science in NTU?",0.72962962962963,3.334771274589,"026"
"2021","3","Indirect","LIE","Is Daniel your closest friend back in secondary school?",0.27037037037037,2.66713428869843,"026"
"2022","20","Indirect","LIE","Is your house on the 7th floor of the building?",0.684259259259259,1.9836211358197,"026"
"2023","12","Indirect","TRUTH","Was your favourite subject Physics back in secondary school?",0.683333333333333,1.98200236866251,"026"
"2024","22","Indirect","TRUTH","Are you in your 2nd year in NTU?",0.249074074074074,3.7346833110787,"026"
"2025","7","Indirect","TRUTH","Is your favourite sport Baseball?",0.659259259259259,3.03548133792356,"026"
"2026","28","Indirect","TRUTH","Is your religion Catholicism?",0.659259259259259,1.38199075590819,"026"
"2027","5","Direct","LIE","What is your favourite country you visited? ",0.527777777777778,3.56784929241985,"026"
"2028","13","Indirect","LIE","Is your dream job a Doctor when you were growing up?",0.614814814814815,6.89880559034646,"026"
"2029","27","Direct","LIE","How frequently do you drink alcohol?",0.614814814814815,1.64902822673321,"026"
"2030","24","Direct","LIE","How old is your mum? (Eg. 45, 52)",0.526851851851852,2.39994219178334,"026"
"2031","18","Indirect","TRUTH","Was the last country you visited India?",1,6.41652669012547,"026"
"2032","28","Indirect","LIE","Is your religion Hinduism?",0.32037037037037,5.06704279640689,"026"
"2033","23","Direct","TRUTH","What course are you studying?",0.705555555555555,2.40195041149855,"026"
"2034","12","Direct","LIE","What was your favourite subject back in secondary school?",0.267592592592593,2.90166874742135,"026"
"2035","21","Indirect","TRUTH","Are you from School of Humanities in NTU?",0.744444444444444,4.26762935053557,"026"
"2036","18","Indirect","LIE","Was the last country you visited Canada?",0.416666666666667,3.73521487927064,"026"
"2037","7","Direct","LIE","What is your favourite sport?",0.299074074074074,3.6172094848007,"026"
"2038","26","Direct","LIE","How often do you smoke?",0.696296296296296,2.83550077863038,"026"
"2039","19","Indirect","LIE","Is the Serangoon station the closest MRT to your house?",0.260185185185185,1.86645046761259,"026"
"2040","5","Indirect","TRUTH","Is your favourite country Austria?",0.783333333333333,3.23475260427222,"026"
"2041","20","Indirect","TRUTH","Is your house on the 2nd floor of the building?",0.783333333333333,3.05090998671949,"026"
"2042","29","Indirect","LIE","Do you use a Apple phone?",0.52037037037037,3.96692018583417,"026"
"2043","10","Direct","LIE","What food do you hate the most?",0.633333333333333,5.80105980113149,"026"
"2044","19","Indirect","TRUTH","Is the Pioneer station the closest MRT to your house?",0.634259259259259,1.59970492636785,"026"
"2045","14","Indirect","TRUTH","Is your favourite flavour Chocolate?",0.634259259259259,1.84942165808752,"026"
"2046","29","Direct","TRUTH","What brand of handphone do you use?",0.634259259259259,1.73252270929515,"026"
"2047","28","Direct","LIE","What religion do you practice?",0.408333333333333,3.85140517679974,"026"
"2048","22","Indirect","LIE","Are you in your 3rd year in NTU?",0.325925925925926,1.14848735462874,"026"
"2049","27","Indirect","LIE","Do you drink alcohol frequently?",0.67962962962963,1.73141690529883,"026"
"2050","3","Indirect","TRUTH","Is Arushi your closest friend back in secondary school?",0.624074074074074,1.71559655712917,"026"
"2051","27","Direct","TRUTH","How frequently do you drink alcohol?",0.624074074074074,0.96552469721064,"026"
"2052","16","Indirect","LIE","Do you have 1 sibling?",0.364814814814815,1.56568195438012,"026"
"2053","21","Direct","TRUTH","Which school in NTU are you from? (Eg. NBS, SSS, SOH)",0.641666666666667,2.38496234407648,"026"
"2054","14","Direct","LIE","What is your favourite flavour?(E.g. chocolate, vanilla, milktea; it can be a complicated flavour)",0.519444444444444,2.56686635548249,"026"
"2055","22","Direct","TRUTH","Which year in NTU are you currently in? (Eg. 1, 2, 3, 4)",0.628703703703704,2.61723322421312,"026"
"2056","5","Indirect","LIE","Is your favourite country Germany?",0.40462962962963,4.60047773830593,"026"
"2057","23","Indirect","TRUTH","Are you studying Economics course in NTU?",0.837962962962963,3.58343256823719,"026"
"2058","10","Direct","TRUTH","What food do you hate the most?",0.723148148148148,3.26697972696275,"026"
"2059","13","Direct","LIE","What is your dream job growing up?",0.316666666666667,4.6346386554651,"026"
"2060","5","Direct","TRUTH","What is your favourite country you visited? ",0.667592592592593,3.69926420832053,"026"
"2061","21","Direct","LIE","Which school in NTU are you from? (Eg. NBS, SSS, SOH)",0.35462962962963,2.65119043178856,"026"
"2062","13","Indirect","TRUTH","Is your dream job a Lawyer when you were growing up?",0.644444444444444,4.58326895907521,"026"
"2063","20","Direct","LIE","Which floor of the building is your house on?",0.488888888888889,3.90020781522617,"026"
"2064","23","Indirect","LIE","Are you studying Computer Science course in NTU?",0.649074074074074,3.33467246731743,"026"
"2065","28","Direct","TRUTH","What religion do you practice?",0.831481481481481,3.76709810271859,"026"
"2066","9","Indirect","LIE","Is your favourite drink Milo?",0.437962962962963,2.53348370408639,"026"
"2067","26","Indirect","TRUTH","Do you not smoke at all? ",0.837037037037037,3.41655716625974,"026"
"2068","7","Direct","TRUTH","What is your favourite sport?",0.837037037037037,2.26669966615736,"026"
"2069","18","Direct","TRUTH","What was the last country you visited?",0.837037037037037,2.14906319417059,"026"
"2070","16","Indirect","TRUTH","Do you have 3 siblings?",0.694444444444444,2.28363383933902,"026"
"2071","26","Indirect","LIE","Do you smoke socially?",0.253703703703704,2.4009251287207,"026"
"2072","3","Direct","LIE","Who is your closest friend back in secondary school?",0.369444444444444,2.66735083051026,"026"
"2073","9","Direct","TRUTH","What is your favourite drink?",0.64537037037037,1.1660400335677,"026"
"2074","24","Indirect","TRUTH","Is your mum 46 years old this year?",0.662037037037037,2.3338082274422,"026"
"2075","12","Indirect","LIE","Was your favourite subject Chemistry back in secondary school?",0.372222222222222,4.08364205202088,"026"
"2076","19","Direct","LIE","Which MRT station is closest to your house?",0.372222222222222,0.599569227080792,"026"
"2077","12","Direct","TRUTH","What was your favourite subject back in secondary school?",0.732407407407407,0.999644230585545,"026"
"2078","18","Direct","LIE","What was the last country you visited?",0.386111111111111,7.68385705305263,"026"
"2079","7","Indirect","LIE","Is your favourite sport Badminton?",0.412962962962963,3.66779449954629,"026"
"2080","24","Indirect","LIE","Is your mum 52 years old this year?",0.643518518518518,4.71645630616695,"026"
"2081","4","Indirect","LIE","Is Ms Mery your favourite teacher in secondary school?",0.411111111111111,4.45207732077688,"027"
"2082","23","Indirect","LIE","Are you studying Sociology course in NTU?",0.303703703703704,2.9499917877838,"027"
"2083","8","Indirect","TRUTH","Is your favourite food Seafood?",0.742592592592593,1.86663011647761,"027"
"2084","27","Direct","LIE","How frequently do you drink alcohol?",0.482407407407407,3.91758277034387,"027"
"2085","29","Indirect","TRUTH","Do you use a Apple phone?",0.783333333333333,1.59872744278982,"027"
"2086","3","Direct","TRUTH","Who is your closest friend back in secondary school?",0.694444444444444,1.90052444720641,"027"
"2087","9","Indirect","TRUTH","Is your favourite drink Coke?",0.500925925925926,3.1681059980765,"027"
"2088","3","Direct","LIE","Who is your closest friend back in secondary school?",0.381481481481481,2.20072353677824,"027"
"2089","7","Direct","LIE","What is your favourite sport?",0.318518518518519,2.63292204402387,"027"
"2090","18","Indirect","LIE","Was the last country you visited Australia?",0.312037037037037,2.85015725716949,"027"
"2091","16","Direct","TRUTH","How many siblings do you have? (Eg. 0, 1, 2, 3)",0.676851851851852,3.53328031580895,"027"
"2092","16","Direct","LIE","How many siblings do you have? (Eg. 0, 1, 2, 3)",0.333333333333333,4.31754164304584,"027"
"2093","13","Direct","LIE","What is your dream job growing up?",0.333333333333333,1.68228801107034,"027"
"2094","13","Indirect","TRUTH","Is your dream job a Doctor when you were growing up?",0.707407407407407,2.13380521163344,"027"
"2095","14","Indirect","LIE","Is your favourite flavour Cookies and Cream?",0.227777777777778,1.98175214324147,"027"
"2096","12","Direct","TRUTH","What was your favourite subject back in secondary school?",0.808333333333333,1.88221018435434,"027"
"2097","25","Direct","LIE","How old is your dad? (Eg. 45, 52)",0.25462962962963,2.23416681960225,"027"
"2098","26","Direct","LIE","How often do you smoke?",0.152777777777778,1.04883696464822,"027"
"2099","18","Direct","TRUTH","What was the last country you visited?",0.501851851851852,1.83286731503904,"027"
"2100","14","Direct","TRUTH","What is your favourite flavour?(E.g. chocolate, vanilla, milktea; it can be a complicated flavour)",0.712037037037037,2.38472687546164,"027"
"2101","8","Indirect","LIE","Is your favourite food Pizza?",0.490740740740741,2.66704286076128,"027"
"2102","21","Direct","LIE","Which school in NTU are you from? (Eg. NBS, SSS, SOH)",0.376851851851852,2.36823252262548,"027"
"2103","20","Direct","TRUTH","Which floor of the building is your house on?",0.694444444444444,2.06689651077613,"027"
"2104","7","Direct","TRUTH","What is your favourite sport?",0.664814814814815,2.88459342205897,"027"
"2105","22","Direct","TRUTH","Which year in NTU are you currently in? (Eg. 1, 2, 3, 4)",0.653703703703704,2.20008321618661,"027"
"2106","6","Indirect","TRUTH","Were you in the Choir CCA during secondary school?",0.653703703703704,1.14878922933713,"027"
"2107","12","Direct","LIE","What was your favourite subject back in secondary school?",0.369444444444444,2.96713608549908,"027"
"2108","26","Indirect","TRUTH","Do you smoke freguently?",0.730555555555556,1.10005812905729,"027"
"2109","29","Direct","LIE","What brand of handphone do you use?",0.340740740740741,1.54890657868236,"027"
"2110","9","Direct","LIE","What is your favourite drink?",0.289814814814815,1.4988662856631,"027"
"2111","6","Direct","LIE","What CCA (Co-curricular Activity) did you join in secondary school?",0.365740740740741,1.15174092818052,"027"
"2112","22","Direct","LIE","Which year in NTU are you currently in? (Eg. 1, 2, 3, 4)",0.360185185185185,1.46495431149378,"027"
"2113","25","Direct","TRUTH","How old is your dad? (Eg. 45, 52)",0.681481481481481,0.681687148753554,"027"
"2114","19","Direct","TRUTH","Which MRT station is closest to your house?",0.698148148148148,4.60064455540851,"027"
"2115","20","Indirect","LIE","Is your house on the 11th floor of the building?",0.284259259259259,1.88214794872329,"027"
"2116","21","Direct","TRUTH","Which school in NTU are you from? (Eg. NBS, SSS, SOH)",0.687962962962963,2.23373309522867,"027"
"2117","4","Direct","TRUTH","Who is your favourite teacher in secondary school?",0.723148148148148,1.64910489832982,"027"
"2118","27","Indirect","TRUTH","Do you drink alcohol socially?",0.662037037037037,1.6655081436038,"027"
"2119","23","Direct","TRUTH","What course are you studying?",0.759259259259259,1.69889239920303,"027"
"2120","19","Direct","LIE","Which MRT station is closest to your house?",0.141666666666667,3.91670248936862,"027"
"2121","8","Direct","TRUTH","What is your favourite food?",0.673148148148148,3.09963627438992,"027"
"2122","19","Indirect","TRUTH","Is the Eunos station the closest MRT to your house?",0.70462962962963,2.13402111129835,"027"
"2123","21","Indirect","TRUTH","Are you from School of Biological Sciences in NTU?",0.719444444444444,3.03365372912958,"027"
"2124","13","Indirect","LIE","Is your dream job a Teacher when you were growing up?",0.319444444444444,1.29877857863903,"027"
"2125","3","Indirect","TRUTH","Is Jamie your closest friend back in secondary school?",0.692592592592593,2.28337046038359,"027"
"2126","4","Direct","LIE","Who is your favourite teacher in secondary school?",0.397222222222222,0.849225969053805,"027"
"2127","23","Direct","LIE","What course are you studying?",0.386111111111111,3.04993057856336,"027"
"2128","8","Direct","LIE","What is your favourite food?",0.385185185185185,1.58258661301807,"027"
