"","Trial","Inclusion","Inclusion2","ID","style","condition","question","subresp","RT","item","BES_Cognitive","BES_Affective","BES_Total","Lie_Freq","Lie_Ability","Lie_Neg","Lie_Content","Lie_TotalAvg","MAIA1","MAIA2","MAIA3","MAIA4","MAIA5","MAIA6","MAIA7","MAIA8","MAIA_Total","SRP3_IPM","SRP3_CA","SRP3_ELS","SRP3_ASB","SRP3_PRI","SRP3_SEC","SRP3_Total","yoni_affective","yoni_cognitive","yoni_physical","yoni_total","HCT_Confidence","HCT_Accuracy","HCT_Awareness","Gender","Age","handedness","Polyjc","Ethnicity","Religion","Nationality","RaisedinSG"
"59",59,1,1,1,"Direct","TRUTH","How many siblings do you have? (Eg. 0, 1, 2, 3)",0.790740740740741,3.18628841114696,16,37,36,73,-0.502271259222083,-2.93362685406997,1.27184309181154,0.631618623678662,-0.383109099450463,2.75,2.5,1.8,2.14285714285714,2.6,2,3,3.33333333333333,20.1261904761905,43,40,39,20,83,59,142,45,31,14,90,0.360740740740741,0.977426526485375,-0.292638947933465,"Female",20,"Right handed","Junior College","Chinese","Not religious","Singaporean","Yes"
"60",60,1,1,1,"Direct","LIE","How many siblings do you have? (Eg. 0, 1, 2, 3)",0.366666666666667,2.91610643954482,16,37,36,73,-0.502271259222083,-2.93362685406997,1.27184309181154,0.631618623678662,-0.383109099450463,2.75,2.5,1.8,2.14285714285714,2.6,2,3,3.33333333333333,20.1261904761905,43,40,39,20,83,59,142,45,31,14,90,0.360740740740741,0.977426526485375,-0.292638947933465,"Female",20,"Right handed","Junior College","Chinese","Not religious","Singaporean","Yes"
"61",61,1,1,1,"Indirect","LIE","Do you not smoke at all?",0.353703703703704,3.36706672806758,26,37,36,73,-0.502271259222083,-2.93362685406997,1.27184309181154,0.631618623678662,-0.383109099450463,2.75,2.5,1.8,2.14285714285714,2.6,2,3,3.33333333333333,20.1261904761905,43,40,39,20,83,59,142,45,31,14,90,0.360740740740741,0.977426526485375,-0.292638947933465,"Female",20,"Right handed","Junior College","Chinese","Not religious","Singaporean","Yes"
"62",62,1,1,1,"Direct","TRUTH","What CCA (Co-curricular Activity) did you join in secondary school?",0.54537037037037,2.66814096551389,6,37,36,73,-0.502271259222083,-2.93362685406997,1.27184309181154,0.631618623678662,-0.383109099450463,2.75,2.5,1.8,2.14285714285714,2.6,2,3,3.33333333333333,20.1261904761905,43,40,39,20,83,59,142,45,31,14,90,0.360740740740741,0.977426526485375,-0.292638947933465,"Female",20,"Right handed","Junior College","Chinese","Not religious","Singaporean","Yes"
"63",63,1,1,1,"Direct","LIE","Which year in NTU are you currently in? (Eg. 1, 2, 3, 4)",0.477777777777778,1.78118162904866,22,37,36,73,-0.502271259222083,-2.93362685406997,1.27184309181154,0.631618623678662,-0.383109099450463,2.75,2.5,1.8,2.14285714285714,2.6,2,3,3.33333333333333,20.1261904761905,43,40,39,20,83,59,142,45,31,14,90,0.360740740740741,0.977426526485375,-0.292638947933465,"Female",20,"Right handed","Junior College","Chinese","Not religious","Singaporean","Yes"
"64",64,1,1,1,"Direct","LIE","Which floor of the building is your house on?",0.356481481481482,2.98295707534999,20,37,36,73,-0.502271259222083,-2.93362685406997,1.27184309181154,0.631618623678662,-0.383109099450463,2.75,2.5,1.8,2.14285714285714,2.6,2,3,3.33333333333333,20.1261904761905,43,40,39,20,83,59,142,45,31,14,90,0.360740740740741,0.977426526485375,-0.292638947933465,"Female",20,"Right handed","Junior College","Chinese","Not religious","Singaporean","Yes"
"65",65,1,1,1,"Indirect","LIE","Do you use a Samsung phone?",0.302777777777778,2.56633863598108,29,37,36,73,-0.502271259222083,-2.93362685406997,1.27184309181154,0.631618623678662,-0.383109099450463,2.75,2.5,1.8,2.14285714285714,2.6,2,3,3.33333333333333,20.1261904761905,43,40,39,20,83,59,142,45,31,14,90,0.360740740740741,0.977426526485375,-0.292638947933465,"Female",20,"Right handed","Junior College","Chinese","Not religious","Singaporean","Yes"
"66",66,0,0,1,"Direct","TRUTH","How frequently do you drink alcohol?",0.550925925925926,3.26617387204897,27,37,36,73,-0.502271259222083,-2.93362685406997,1.27184309181154,0.631618623678662,-0.383109099450463,2.75,2.5,1.8,2.14285714285714,2.6,2,3,3.33333333333333,20.1261904761905,43,40,39,20,83,59,142,45,31,14,90,0.360740740740741,0.977426526485375,-0.292638947933465,"Female",20,"Right handed","Junior College","Chinese","Not religious","Singaporean","Yes"
"67",67,1,1,1,"Indirect","TRUTH","Is your house on the 12th floor of the building?",0.656481481481481,2.43408610578626,20,37,36,73,-0.502271259222083,-2.93362685406997,1.27184309181154,0.631618623678662,-0.383109099450463,2.75,2.5,1.8,2.14285714285714,2.6,2,3,3.33333333333333,20.1261904761905,43,40,39,20,83,59,142,45,31,14,90,0.360740740740741,0.977426526485375,-0.292638947933465,"Female",20,"Right handed","Junior College","Chinese","Not religious","Singaporean","Yes"
"68",68,1,1,1,"Indirect","LIE","Are you from Nanyang Girls' High School?",0.537037037037037,2.48444078455213,2,37,36,73,-0.502271259222083,-2.93362685406997,1.27184309181154,0.631618623678662,-0.383109099450463,2.75,2.5,1.8,2.14285714285714,2.6,2,3,3.33333333333333,20.1261904761905,43,40,39,20,83,59,142,45,31,14,90,0.360740740740741,0.977426526485375,-0.292638947933465,"Female",20,"Right handed","Junior College","Chinese","Not religious","Singaporean","Yes"
"69",69,1,1,1,"Direct","TRUTH","Which polytechnic or junior college are you from?",0.701851851851852,2.74900070193689,15,37,36,73,-0.502271259222083,-2.93362685406997,1.27184309181154,0.631618623678662,-0.383109099450463,2.75,2.5,1.8,2.14285714285714,2.6,2,3,3.33333333333333,20.1261904761905,43,40,39,20,83,59,142,45,31,14,90,0.360740740740741,0.977426526485375,-0.292638947933465,"Female",20,"Right handed","Junior College","Chinese","Not religious","Singaporean","Yes"
"70",70,1,1,1,"Indirect","TRUTH","Is your religion a free-thinker?",0.675925925925926,2.53317028039601,28,37,36,73,-0.502271259222083,-2.93362685406997,1.27184309181154,0.631618623678662,-0.383109099450463,2.75,2.5,1.8,2.14285714285714,2.6,2,3,3.33333333333333,20.1261904761905,43,40,39,20,83,59,142,45,31,14,90,0.360740740740741,0.977426526485375,-0.292638947933465,"Female",20,"Right handed","Junior College","Chinese","Not religious","Singaporean","Yes"
"71",71,1,1,1,"Direct","LIE","What food do you hate the most?",0.689814814814815,3.93361260206439,10,37,36,73,-0.502271259222083,-2.93362685406997,1.27184309181154,0.631618623678662,-0.383109099450463,2.75,2.5,1.8,2.14285714285714,2.6,2,3,3.33333333333333,20.1261904761905,43,40,39,20,83,59,142,45,31,14,90,0.360740740740741,0.977426526485375,-0.292638947933465,"Female",20,"Right handed","Junior College","Chinese","Not religious","Singaporean","Yes"
"72",72,1,1,1,"Direct","LIE","Where did you celebrate your 21st birthday?",0.27037037037037,4.53323411999736,17,37,36,73,-0.502271259222083,-2.93362685406997,1.27184309181154,0.631618623678662,-0.383109099450463,2.75,2.5,1.8,2.14285714285714,2.6,2,3,3.33333333333333,20.1261904761905,43,40,39,20,83,59,142,45,31,14,90,0.360740740740741,0.977426526485375,-0.292638947933465,"Female",20,"Right handed","Junior College","Chinese","Not religious","Singaporean","Yes"
"73",73,1,1,1,"Indirect","TRUTH","Is the Bedok station the closest MRT to your house?",0.672222222222222,2.03415802959353,19,37,36,73,-0.502271259222083,-2.93362685406997,1.27184309181154,0.631618623678662,-0.383109099450463,2.75,2.5,1.8,2.14285714285714,2.6,2,3,3.33333333333333,20.1261904761905,43,40,39,20,83,59,142,45,31,14,90,0.360740740740741,0.977426526485375,-0.292638947933465,"Female",20,"Right handed","Junior College","Chinese","Not religious","Singaporean","Yes"
"74",74,1,1,1,"Indirect","TRUTH","Do you use a Xiaomi phone?",0.689814814814815,2.56729205942247,29,37,36,73,-0.502271259222083,-2.93362685406997,1.27184309181154,0.631618623678662,-0.383109099450463,2.75,2.5,1.8,2.14285714285714,2.6,2,3,3.33333333333333,20.1261904761905,43,40,39,20,83,59,142,45,31,14,90,0.360740740740741,0.977426526485375,-0.292638947933465,"Female",20,"Right handed","Junior College","Chinese","Not religious","Singaporean","Yes"
"75",75,1,1,1,"Indirect","TRUTH","Is your favourite flavour Chocolate?",0.705555555555555,1.9648022511974,14,37,36,73,-0.502271259222083,-2.93362685406997,1.27184309181154,0.631618623678662,-0.383109099450463,2.75,2.5,1.8,2.14285714285714,2.6,2,3,3.33333333333333,20.1261904761905,43,40,39,20,83,59,142,45,31,14,90,0.360740740740741,0.977426526485375,-0.292638947933465,"Female",20,"Right handed","Junior College","Chinese","Not religious","Singaporean","Yes"
"76",76,1,1,1,"Direct","LIE","Which polytechnic or junior college are you from?",0.538888888888889,2.66706275008619,15,37,36,73,-0.502271259222083,-2.93362685406997,1.27184309181154,0.631618623678662,-0.383109099450463,2.75,2.5,1.8,2.14285714285714,2.6,2,3,3.33333333333333,20.1261904761905,43,40,39,20,83,59,142,45,31,14,90,0.360740740740741,0.977426526485375,-0.292638947933465,"Female",20,"Right handed","Junior College","Chinese","Not religious","Singaporean","Yes"
"77",77,1,1,1,"Indirect","TRUTH","Did you not celebrate your 21st birthday?",0.426851851851852,4.71626254182775,17,37,36,73,-0.502271259222083,-2.93362685406997,1.27184309181154,0.631618623678662,-0.383109099450463,2.75,2.5,1.8,2.14285714285714,2.6,2,3,3.33333333333333,20.1261904761905,43,40,39,20,83,59,142,45,31,14,90,0.360740740740741,0.977426526485375,-0.292638947933465,"Female",20,"Right handed","Junior College","Chinese","Not religious","Singaporean","Yes"
"78",78,1,1,1,"Direct","LIE","What was the last country you visited?",0.686111111111111,3.15060721396003,18,37,36,73,-0.502271259222083,-2.93362685406997,1.27184309181154,0.631618623678662,-0.383109099450463,2.75,2.5,1.8,2.14285714285714,2.6,2,3,3.33333333333333,20.1261904761905,43,40,39,20,83,59,142,45,31,14,90,0.360740740740741,0.977426526485375,-0.292638947933465,"Female",20,"Right handed","Junior College","Chinese","Not religious","Singaporean","Yes"
"79",79,1,1,1,"Direct","TRUTH","Which school in NTU are you from? (Eg. NBS, SSS, SOH)",0.637962962962963,0.948553632362746,21,37,36,73,-0.502271259222083,-2.93362685406997,1.27184309181154,0.631618623678662,-0.383109099450463,2.75,2.5,1.8,2.14285714285714,2.6,2,3,3.33333333333333,20.1261904761905,43,40,39,20,83,59,142,45,31,14,90,0.360740740740741,0.977426526485375,-0.292638947933465,"Female",20,"Right handed","Junior College","Chinese","Not religious","Singaporean","Yes"
"80",80,1,1,1,"Direct","LIE","Which primary school are you from?",0.351851851851852,3.68275991047267,1,37,36,73,-0.502271259222083,-2.93362685406997,1.27184309181154,0.631618623678662,-0.383109099450463,2.75,2.5,1.8,2.14285714285714,2.6,2,3,3.33333333333333,20.1261904761905,43,40,39,20,83,59,142,45,31,14,90,0.360740740740741,0.977426526485375,-0.292638947933465,"Female",20,"Right handed","Junior College","Chinese","Not religious","Singaporean","Yes"
"81",1,1,0,2,"Indirect","LIE","Were you in the Swimming CCA during secondary school?",0.525925925925926,7.80206647794694,6,36,31,67,-0.0837509785643431,-1.20194099171887,-1.01653482522917,-1.67758379958503,-0.994952648774353,2,0.166666666666667,3.8,1.28571428571429,4.2,2,0.333333333333333,4,17.7857142857143,40,55,48,25,95,73,168,44,34,12,90,0.170740740740741,0.921576255216045,0.282532859456382,"Female",20,"Right handed","Polytechnic","Chinese","Buddhism","Singaporean","Yes"
"82",2,1,1,2,"Indirect","TRUTH","Are you from School of Humanities in NTU?",0.996296296296296,7.26935494411737,21,36,31,67,-0.0837509785643431,-1.20194099171887,-1.01653482522917,-1.67758379958503,-0.994952648774353,2,0.166666666666667,3.8,1.28571428571429,4.2,2,0.333333333333333,4,17.7857142857143,40,55,48,25,95,73,168,44,34,12,90,0.170740740740741,0.921576255216045,0.282532859456382,"Female",20,"Right handed","Polytechnic","Chinese","Buddhism","Singaporean","Yes"
"83",3,1,1,2,"Direct","TRUTH","What brand of handphone do you use?",0.996296296296296,3.61689477832988,29,36,31,67,-0.0837509785643431,-1.20194099171887,-1.01653482522917,-1.67758379958503,-0.994952648774353,2,0.166666666666667,3.8,1.28571428571429,4.2,2,0.333333333333333,4,17.7857142857143,40,55,48,25,95,73,168,44,34,12,90,0.170740740740741,0.921576255216045,0.282532859456382,"Female",20,"Right handed","Polytechnic","Chinese","Buddhism","Singaporean","Yes"
"84",4,1,1,2,"Direct","LIE","Which year in NTU are you currently in? (Eg. 1, 2, 3, 4)",0,8.76632047863677,22,36,31,67,-0.0837509785643431,-1.20194099171887,-1.01653482522917,-1.67758379958503,-0.994952648774353,2,0.166666666666667,3.8,1.28571428571429,4.2,2,0.333333333333333,4,17.7857142857143,40,55,48,25,95,73,168,44,34,12,90,0.170740740740741,0.921576255216045,0.282532859456382,"Female",20,"Right handed","Polytechnic","Chinese","Buddhism","Singaporean","Yes"
"85",5,1,1,2,"Direct","LIE","What is your favourite country you visited? ",0.218518518518519,4.79996265866794,5,36,31,67,-0.0837509785643431,-1.20194099171887,-1.01653482522917,-1.67758379958503,-0.994952648774353,2,0.166666666666667,3.8,1.28571428571429,4.2,2,0.333333333333333,4,17.7857142857143,40,55,48,25,95,73,168,44,34,12,90,0.170740740740741,0.921576255216045,0.282532859456382,"Female",20,"Right handed","Polytechnic","Chinese","Buddhism","Singaporean","Yes"
"86",6,1,1,2,"Indirect","TRUTH","Is your favourite sport Netball?",0.860185185185185,3.0993507609237,7,36,31,67,-0.0837509785643431,-1.20194099171887,-1.01653482522917,-1.67758379958503,-0.994952648774353,2,0.166666666666667,3.8,1.28571428571429,4.2,2,0.333333333333333,4,17.7857142857143,40,55,48,25,95,73,168,44,34,12,90,0.170740740740741,0.921576255216045,0.282532859456382,"Female",20,"Right handed","Polytechnic","Chinese","Buddhism","Singaporean","Yes"
"87",7,1,1,2,"Direct","TRUTH","What brand of laptop do you mainly use?",0.999074074074074,2.25043885712512,30,36,31,67,-0.0837509785643431,-1.20194099171887,-1.01653482522917,-1.67758379958503,-0.994952648774353,2,0.166666666666667,3.8,1.28571428571429,4.2,2,0.333333333333333,4,17.7857142857143,40,55,48,25,95,73,168,44,34,12,90,0.170740740740741,0.921576255216045,0.282532859456382,"Female",20,"Right handed","Polytechnic","Chinese","Buddhism","Singaporean","Yes"
"88",8,1,1,2,"Indirect","LIE","Are you from National Junior College?",0.160185185185185,4.68385609099641,15,36,31,67,-0.0837509785643431,-1.20194099171887,-1.01653482522917,-1.67758379958503,-0.994952648774353,2,0.166666666666667,3.8,1.28571428571429,4.2,2,0.333333333333333,4,17.7857142857143,40,55,48,25,95,73,168,44,34,12,90,0.170740740740741,0.921576255216045,0.282532859456382,"Female",20,"Right handed","Polytechnic","Chinese","Buddhism","Singaporean","Yes"
"89",9,1,1,2,"Direct","TRUTH","What food do you hate the most?",0.900925925925926,3.95008963206783,10,36,31,67,-0.0837509785643431,-1.20194099171887,-1.01653482522917,-1.67758379958503,-0.994952648774353,2,0.166666666666667,3.8,1.28571428571429,4.2,2,0.333333333333333,4,17.7857142857143,40,55,48,25,95,73,168,44,34,12,90,0.170740740740741,0.921576255216045,0.282532859456382,"Female",20,"Right handed","Polytechnic","Chinese","Buddhism","Singaporean","Yes"
"90",10,0,0,2,"Direct","LIE","What course are you studying?",0.486111111111111,2.34998145746067,23,36,31,67,-0.0837509785643431,-1.20194099171887,-1.01653482522917,-1.67758379958503,-0.994952648774353,2,0.166666666666667,3.8,1.28571428571429,4.2,2,0.333333333333333,4,17.7857142857143,40,55,48,25,95,73,168,44,34,12,90,0.170740740740741,0.921576255216045,0.282532859456382,"Female",20,"Right handed","Polytechnic","Chinese","Buddhism","Singaporean","Yes"
"91",11,1,1,2,"Direct","LIE","What food do you hate the most?",0.110185185185185,4.28387957345694,10,36,31,67,-0.0837509785643431,-1.20194099171887,-1.01653482522917,-1.67758379958503,-0.994952648774353,2,0.166666666666667,3.8,1.28571428571429,4.2,2,0.333333333333333,4,17.7857142857143,40,55,48,25,95,73,168,44,34,12,90,0.170740740740741,0.921576255216045,0.282532859456382,"Female",20,"Right handed","Polytechnic","Chinese","Buddhism","Singaporean","Yes"
"92",12,1,1,2,"Indirect","LIE","Do you use a Dell laptop?",0.0703703703703704,4.18384165479802,30,36,31,67,-0.0837509785643431,-1.20194099171887,-1.01653482522917,-1.67758379958503,-0.994952648774353,2,0.166666666666667,3.8,1.28571428571429,4.2,2,0.333333333333333,4,17.7857142857143,40,55,48,25,95,73,168,44,34,12,90,0.170740740740741,0.921576255216045,0.282532859456382,"Female",20,"Right handed","Polytechnic","Chinese","Buddhism","Singaporean","Yes"
"93",13,1,1,2,"Direct","TRUTH","What was the last country you visited?",0.925925925925926,2.43343551945873,18,36,31,67,-0.0837509785643431,-1.20194099171887,-1.01653482522917,-1.67758379958503,-0.994952648774353,2,0.166666666666667,3.8,1.28571428571429,4.2,2,0.333333333333333,4,17.7857142857143,40,55,48,25,95,73,168,44,34,12,90,0.170740740740741,0.921576255216045,0.282532859456382,"Female",20,"Right handed","Polytechnic","Chinese","Buddhism","Singaporean","Yes"
"94",14,1,1,2,"Direct","LIE","How many siblings do you have? (Eg. 0, 1, 2, 3)",0.89537037037037,2.43564135371707,16,36,31,67,-0.0837509785643431,-1.20194099171887,-1.01653482522917,-1.67758379958503,-0.994952648774353,2,0.166666666666667,3.8,1.28571428571429,4.2,2,0.333333333333333,4,17.7857142857143,40,55,48,25,95,73,168,44,34,12,90,0.170740740740741,0.921576255216045,0.282532859456382,"Female",20,"Right handed","Polytechnic","Chinese","Buddhism","Singaporean","Yes"
"95",15,1,1,2,"Direct","LIE","What is your favourite sport?",0.0833333333333333,2.30041498946957,7,36,31,67,-0.0837509785643431,-1.20194099171887,-1.01653482522917,-1.67758379958503,-0.994952648774353,2,0.166666666666667,3.8,1.28571428571429,4.2,2,0.333333333333333,4,17.7857142857143,40,55,48,25,95,73,168,44,34,12,90,0.170740740740741,0.921576255216045,0.282532859456382,"Female",20,"Right handed","Polytechnic","Chinese","Buddhism","Singaporean","Yes"
"96",16,1,1,2,"Direct","TRUTH","Which secondary school did you attend?",0.897222222222222,1.81495950836688,2,36,31,67,-0.0837509785643431,-1.20194099171887,-1.01653482522917,-1.67758379958503,-0.994952648774353,2,0.166666666666667,3.8,1.28571428571429,4.2,2,0.333333333333333,4,17.7857142857143,40,55,48,25,95,73,168,44,34,12,90,0.170740740740741,0.921576255216045,0.282532859456382,"Female",20,"Right handed","Polytechnic","Chinese","Buddhism","Singaporean","Yes"
"97",17,1,1,2,"Direct","TRUTH","Which MRT station is closest to your house?",0.897222222222222,2.16542730177753,19,36,31,67,-0.0837509785643431,-1.20194099171887,-1.01653482522917,-1.67758379958503,-0.994952648774353,2,0.166666666666667,3.8,1.28571428571429,4.2,2,0.333333333333333,4,17.7857142857143,40,55,48,25,95,73,168,44,34,12,90,0.170740740740741,0.921576255216045,0.282532859456382,"Female",20,"Right handed","Polytechnic","Chinese","Buddhism","Singaporean","Yes"
